State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Karnataka,DHARWAD,2001,Whole Year ,Coriander,374,39
Karnataka,DHARWAD,2001,Whole Year ,Dry chillies,65992,30865
Karnataka,DHARWAD,2001,Whole Year ,Onion,32320,85801
Karnataka,DHARWAD,2001,Whole Year ,Potato,2211,2056
Karnataka,DHARWAD,2001,Whole Year ,Sugarcane,2868,209794
Karnataka,DHARWAD,2002,Kharif     ,Groundnut,29542,20558
Karnataka,DHARWAD,2002,Kharif     ,Jowar,11734,9331
Karnataka,DHARWAD,2002,Kharif     ,Ragi,162,78
Karnataka,DHARWAD,2002,Kharif     ,Rice,38239,7557
Karnataka,DHARWAD,2002,Kharif     ,Soyabean,5720,3565
Karnataka,DHARWAD,2002,Rabi       ,Groundnut,1054,1181
Karnataka,DHARWAD,2002,Rabi       ,Jowar,42258,13735
Karnataka,DHARWAD,2002,Rabi       ,Wheat,36056,10108
Karnataka,DHARWAD,2002,Summer     ,Rice,263,656
Karnataka,DHARWAD,2002,Whole Year ,Banana,113,1935
Karnataka,DHARWAD,2002,Whole Year ,Citrus Fruit,33,573
Karnataka,DHARWAD,2002,Whole Year ,Coconut ,418,1996
Karnataka,DHARWAD,2002,Whole Year ,Coriander,498,51
Karnataka,DHARWAD,2002,Whole Year ,Dry chillies,56638,52565
Karnataka,DHARWAD,2002,Whole Year ,Garlic,1652,958
Karnataka,DHARWAD,2002,Whole Year ,Mango,2941,7061
Karnataka,DHARWAD,2002,Whole Year ,Onion,29025,65301
Karnataka,DHARWAD,2002,Whole Year ,Potato,2224,1762
Karnataka,DHARWAD,2002,Whole Year ,Sugarcane,3560,223212
Karnataka,DHARWAD,2002,Whole Year ,Tomato,661,2383
Karnataka,DHARWAD,2003,Kharif     ,Groundnut,35971,4626
Karnataka,DHARWAD,2003,Kharif     ,Jowar,14425,5667
Karnataka,DHARWAD,2003,Kharif     ,Ragi,83,91
Karnataka,DHARWAD,2003,Kharif     ,Rice,29090,6476
Karnataka,DHARWAD,2003,Kharif     ,Soyabean,18343,11710
Karnataka,DHARWAD,2003,Rabi       ,Groundnut,1119,1088
Karnataka,DHARWAD,2003,Rabi       ,Jowar,58521,2198
Karnataka,DHARWAD,2003,Rabi       ,Wheat,52237,3902
Karnataka,DHARWAD,2003,Summer     ,Rice,226,878
Karnataka,DHARWAD,2003,Whole Year ,Banana,129,1675
Karnataka,DHARWAD,2003,Whole Year ,Citrus Fruit,27,427
Karnataka,DHARWAD,2003,Whole Year ,Coconut ,437,2087
Karnataka,DHARWAD,2003,Whole Year ,Coriander,329,34
Karnataka,DHARWAD,2003,Whole Year ,Dry chillies,21988,28011
Karnataka,DHARWAD,2003,Whole Year ,Garlic,1739,1009
Karnataka,DHARWAD,2003,Whole Year ,Mango,2334,4344
Karnataka,DHARWAD,2003,Whole Year ,Onion,39483,9586
Karnataka,DHARWAD,2003,Whole Year ,Potato,2054,62
Karnataka,DHARWAD,2003,Whole Year ,Sugarcane,3039,98160
Karnataka,DHARWAD,2003,Whole Year ,Tomato,547,1103
Karnataka,DHARWAD,2004,Kharif     ,Groundnut,36666,24853
Karnataka,DHARWAD,2004,Kharif     ,Jowar,13525,9482
Karnataka,DHARWAD,2004,Kharif     ,Ragi,129,142
Karnataka,DHARWAD,2004,Kharif     ,Rice,23623,15484.88
Karnataka,DHARWAD,2004,Kharif     ,Soyabean,22827,16243
Karnataka,DHARWAD,2004,Rabi       ,Groundnut,1241,1561
Karnataka,DHARWAD,2004,Rabi       ,Jowar,44291,32994
Karnataka,DHARWAD,2004,Rabi       ,Wheat,39502,21470
Karnataka,DHARWAD,2004,Summer     ,Rice,202,899
Karnataka,DHARWAD,2004,Whole Year ,Banana,160,2008
Karnataka,DHARWAD,2004,Whole Year ,Coconut ,431,20787.13
Karnataka,DHARWAD,2004,Whole Year ,Coriander,390,40
Karnataka,DHARWAD,2004,Whole Year ,Dry chillies,57735,27436
Karnataka,DHARWAD,2004,Whole Year ,Garlic,2389,1386
Karnataka,DHARWAD,2004,Whole Year ,Onion,38112,114847
Karnataka,DHARWAD,2004,Whole Year ,Potato,284,914
Karnataka,DHARWAD,2005,Kharif     ,Dry chillies,44299,23567
Karnataka,DHARWAD,2005,Kharif     ,Groundnut,45806,21331
Karnataka,DHARWAD,2005,Kharif     ,Jowar,14113,11673
Karnataka,DHARWAD,2005,Kharif     ,Onion,38798,136154
Karnataka,DHARWAD,2005,Kharif     ,Potato,733,2849
Karnataka,DHARWAD,2005,Kharif     ,Ragi,135,164
Karnataka,DHARWAD,2005,Kharif     ,Rice,22611,39091
Karnataka,DHARWAD,2005,Kharif     ,Soyabean,21646,8349
Karnataka,DHARWAD,2005,Rabi       ,Dry chillies,32,81
Karnataka,DHARWAD,2005,Rabi       ,Groundnut,1218,1078
Karnataka,DHARWAD,2005,Rabi       ,Jowar,44313,29882
Karnataka,DHARWAD,2005,Rabi       ,Onion,54,560
Karnataka,DHARWAD,2005,Rabi       ,Wheat,38907,24515
Karnataka,DHARWAD,2005,Summer     ,Dry chillies,182,325
Karnataka,DHARWAD,2005,Summer     ,Onion,3,32
Karnataka,DHARWAD,2005,Summer     ,Rice,292,905
Karnataka,DHARWAD,2005,Whole Year ,Banana,253,3004
Karnataka,DHARWAD,2005,Whole Year ,Coconut ,402,1919
Karnataka,DHARWAD,2005,Whole Year ,Coriander,582,60
Karnataka,DHARWAD,2005,Whole Year ,Garlic,1985,1152
Karnataka,DHARWAD,2005,Whole Year ,Sugarcane,1247,110172
Karnataka,DHARWAD,2006,Kharif     ,Groundnut,33010,21538
Karnataka,DHARWAD,2006,Kharif     ,Jowar,10433,7018
Karnataka,DHARWAD,2006,Kharif     ,Ragi,95,85
Karnataka,DHARWAD,2006,Kharif     ,Rice,24429,32376
Karnataka,DHARWAD,2006,Kharif     ,Soyabean,22431,10740
Karnataka,DHARWAD,2006,Rabi       ,Groundnut,780,897
Karnataka,DHARWAD,2006,Rabi       ,Jowar,34138,22343
Karnataka,DHARWAD,2006,Rabi       ,Wheat,37675,22644
Karnataka,DHARWAD,2006,Summer     ,Rice,139,397
Karnataka,DHARWAD,2006,Whole Year ,Banana,239,4772
Karnataka,DHARWAD,2006,Whole Year ,Coconut ,445,2125
Karnataka,DHARWAD,2006,Whole Year ,Coriander,566,58
Karnataka,DHARWAD,2006,Whole Year ,Dry chillies,49399,30513
Karnataka,DHARWAD,2006,Whole Year ,Garlic,2449,1421
Karnataka,DHARWAD,2006,Whole Year ,Onion,43015,182949
Karnataka,DHARWAD,2006,Whole Year ,Potato,1234,13881
Karnataka,DHARWAD,2006,Whole Year ,Sugarcane,1383,89342
Karnataka,DHARWAD,2007,Kharif     ,Dry chillies,48915,28997
Karnataka,DHARWAD,2007,Kharif     ,Groundnut,33785,27303
Karnataka,DHARWAD,2007,Kharif     ,Jowar,9371,10127
Karnataka,DHARWAD,2007,Kharif     ,Onion,43194,260937
Karnataka,DHARWAD,2007,Kharif     ,Potato,1890,11355
Karnataka,DHARWAD,2007,Kharif     ,Ragi,108,150
Karnataka,DHARWAD,2007,Kharif     ,Rice,25693,44801
Karnataka,DHARWAD,2007,Kharif     ,Soyabean,24847,13620
Karnataka,DHARWAD,2007,Rabi       ,Groundnut,681,668
Karnataka,DHARWAD,2007,Rabi       ,Jowar,41768,31143
Karnataka,DHARWAD,2007,Rabi       ,Onion,8,67
Karnataka,DHARWAD,2007,Rabi       ,Potato,29,357
Karnataka,DHARWAD,2007,Rabi       ,Wheat,41041,27261
Karnataka,DHARWAD,2007,Summer     ,Dry chillies,117,396
Karnataka,DHARWAD,2007,Summer     ,Onion,10,84
Karnataka,DHARWAD,2007,Summer     ,Rice,259,791
Karnataka,DHARWAD,2007,Whole Year ,Banana,276,4881
Karnataka,DHARWAD,2007,Whole Year ,Coconut ,450,2291
Karnataka,DHARWAD,2007,Whole Year ,Coriander,492,119
Karnataka,DHARWAD,2007,Whole Year ,Garlic,1898,1593
Karnataka,DHARWAD,2007,Whole Year ,Sugarcane,3722,240441
Karnataka,DHARWAD,2008,Kharif     ,Dry chillies,50974,37723
Karnataka,DHARWAD,2008,Kharif     ,Groundnut,40406,18548
Karnataka,DHARWAD,2008,Kharif     ,Jowar,11634,9553
Karnataka,DHARWAD,2008,Kharif     ,Onion,26962,75459
Karnataka,DHARWAD,2008,Kharif     ,Potato,1268,4776
Karnataka,DHARWAD,2008,Kharif     ,Ragi,62,40
Karnataka,DHARWAD,2008,Kharif     ,Rice,32699,27647
Karnataka,DHARWAD,2008,Kharif     ,Soyabean,27471,19991
Karnataka,DHARWAD,2008,Rabi       ,Dry chillies,5,8
Karnataka,DHARWAD,2008,Rabi       ,Groundnut,667,665
Karnataka,DHARWAD,2008,Rabi       ,Jowar,36556,28888
Karnataka,DHARWAD,2008,Rabi       ,Onion,11,73
Karnataka,DHARWAD,2008,Rabi       ,Potato,76,1092
Karnataka,DHARWAD,2008,Rabi       ,Wheat,38357,35130
Karnataka,DHARWAD,2008,Summer     ,Dry chillies,91,299
Karnataka,DHARWAD,2008,Summer     ,Onion,5,27
Karnataka,DHARWAD,2008,Summer     ,Rice,135,408
Karnataka,DHARWAD,2008,Whole Year ,Banana,326,12462
Karnataka,DHARWAD,2008,Whole Year ,Coconut ,442,3028
Karnataka,DHARWAD,2008,Whole Year ,Coriander,314,281
Karnataka,DHARWAD,2008,Whole Year ,Garlic,1835,1388
Karnataka,DHARWAD,2008,Whole Year ,Sugarcane,2869,177161
Karnataka,DHARWAD,2009,Kharif     ,Groundnut,38033,35666
Karnataka,DHARWAD,2009,Kharif     ,Jowar,6635,5212
Karnataka,DHARWAD,2009,Kharif     ,Onion,42879,100330
Karnataka,DHARWAD,2009,Kharif     ,Potato,952,2960
Karnataka,DHARWAD,2009,Kharif     ,Ragi,56,62
Karnataka,DHARWAD,2009,Kharif     ,Rice,26681,30669.81
Karnataka,DHARWAD,2009,Kharif     ,Soyabean,36033,19204
Karnataka,DHARWAD,2009,Rabi       ,Dry chillies,5,15
Karnataka,DHARWAD,2009,Rabi       ,Groundnut,1074,1037
Karnataka,DHARWAD,2009,Rabi       ,Jowar,37019,23236
Karnataka,DHARWAD,2009,Rabi       ,Onion,10,59
Karnataka,DHARWAD,2009,Rabi       ,Potato,175,2584
Karnataka,DHARWAD,2009,Rabi       ,Wheat,38088,30612
Karnataka,DHARWAD,2009,Summer     ,Dry chillies,56,258
Karnataka,DHARWAD,2009,Summer     ,Onion,2,15
Karnataka,DHARWAD,2009,Summer     ,Rice,277,846
Karnataka,DHARWAD,2009,Whole Year ,Banana,371,8228
Karnataka,DHARWAD,2009,Whole Year ,Coconut ,472,3356
Karnataka,DHARWAD,2009,Whole Year ,Coriander,345,332
Karnataka,DHARWAD,2009,Whole Year ,Garlic,820,589
Karnataka,DHARWAD,2009,Whole Year ,Sugarcane,872,61302
Karnataka,DHARWAD,2010,Kharif     ,Dry chillies,41140,17939
Karnataka,DHARWAD,2010,Kharif     ,Groundnut,34724,47183
Karnataka,DHARWAD,2010,Kharif     ,Jowar,5507,5122
Karnataka,DHARWAD,2010,Kharif     ,Onion,28152,153192
Karnataka,DHARWAD,2010,Kharif     ,Potato,1017,8070
Karnataka,DHARWAD,2010,Kharif     ,Ragi,54,54
Karnataka,DHARWAD,2010,Kharif     ,Rice,27881,33658
Karnataka,DHARWAD,2010,Kharif     ,Soyabean,30809,25873
Karnataka,DHARWAD,2010,Rabi       ,Dry chillies,25,68
Karnataka,DHARWAD,2010,Rabi       ,Groundnut,964,1161
Karnataka,DHARWAD,2010,Rabi       ,Jowar,37783,24144
Karnataka,DHARWAD,2010,Rabi       ,Onion,15,103
Karnataka,DHARWAD,2010,Rabi       ,Potato,125,1455
Karnataka,DHARWAD,2010,Rabi       ,Wheat,39144,41158
Karnataka,DHARWAD,2010,Summer     ,Dry chillies,65,198
Karnataka,DHARWAD,2010,Summer     ,Onion,7,74
Karnataka,DHARWAD,2010,Summer     ,Rice,273,883
Karnataka,DHARWAD,2010,Whole Year ,Banana,393,9230
Karnataka,DHARWAD,2010,Whole Year ,Coconut ,509,4866
Karnataka,DHARWAD,2010,Whole Year ,Coriander,363,235
Karnataka,DHARWAD,2010,Whole Year ,Garlic,601,576
Karnataka,DHARWAD,2010,Whole Year ,Sugarcane,4533,254075
Karnataka,DHARWAD,2011,Kharif     ,Dry chillies,30271,14523
Karnataka,DHARWAD,2011,Kharif     ,Groundnut,34834,29476
Karnataka,DHARWAD,2011,Kharif     ,Jowar,4612,3035
Karnataka,DHARWAD,2011,Kharif     ,Onion,21641,73334
Karnataka,DHARWAD,2011,Kharif     ,Potato,1109,10022
Karnataka,DHARWAD,2011,Kharif     ,Ragi,50,56
Karnataka,DHARWAD,2011,Kharif     ,Rice,25634,25790
Karnataka,DHARWAD,2011,Kharif     ,Soyabean,23219,17757
Karnataka,DHARWAD,2011,Rabi       ,Dry chillies,27,64
Karnataka,DHARWAD,2011,Rabi       ,Groundnut,816,685
Karnataka,DHARWAD,2011,Rabi       ,Jowar,39465,22536
Karnataka,DHARWAD,2011,Rabi       ,Onion,2,16
Karnataka,DHARWAD,2011,Rabi       ,Potato,73,887
Karnataka,DHARWAD,2011,Rabi       ,Wheat,42988,31164
Karnataka,DHARWAD,2011,Summer     ,Dry chillies,49,172
Karnataka,DHARWAD,2011,Summer     ,Jowar,15,27
Karnataka,DHARWAD,2011,Summer     ,Onion,2,12
Karnataka,DHARWAD,2011,Summer     ,Rice,195,663
Karnataka,DHARWAD,2011,Whole Year ,Banana,254,6347
Karnataka,DHARWAD,2011,Whole Year ,Coconut ,511,5080
Karnataka,DHARWAD,2011,Whole Year ,Coriander,331,179
Karnataka,DHARWAD,2011,Whole Year ,Garlic,865,778
Karnataka,DHARWAD,2011,Whole Year ,Sugarcane,3465,207380
Karnataka,DHARWAD,2012,Kharif     ,Bajra,15,16
Karnataka,DHARWAD,2012,Kharif     ,Dry chillies,9823,2193
Karnataka,DHARWAD,2012,Kharif     ,Groundnut,16710,9604
Karnataka,DHARWAD,2012,Kharif     ,Jowar,3222,1886
Karnataka,DHARWAD,2012,Kharif     ,Onion,1442,2367
Karnataka,DHARWAD,2012,Kharif     ,Potato,625,2227
Karnataka,DHARWAD,2012,Kharif     ,Ragi,38,58
Karnataka,DHARWAD,2012,Kharif     ,Rice,27411,24009
Karnataka,DHARWAD,2012,Kharif     ,Soyabean,21244,15984
Karnataka,DHARWAD,2012,Rabi       ,Dry chillies,51,139
Karnataka,DHARWAD,2012,Rabi       ,Jowar,48159,20817
Karnataka,DHARWAD,2012,Rabi       ,Onion,3,20
Karnataka,DHARWAD,2012,Rabi       ,Potato,26,442
Karnataka,DHARWAD,2012,Rabi       ,Ragi,17,24
Karnataka,DHARWAD,2012,Rabi       ,Wheat,42901,20989
Karnataka,DHARWAD,2012,Summer     ,Dry chillies,105,297
Karnataka,DHARWAD,2012,Summer     ,Groundnut,693,876
Karnataka,DHARWAD,2012,Summer     ,Onion,2,11
Karnataka,DHARWAD,2012,Summer     ,Potato,20,436
Karnataka,DHARWAD,2012,Summer     ,Rice,96,305
Karnataka,DHARWAD,2012,Whole Year ,Coconut ,451,4440
Karnataka,DHARWAD,2012,Whole Year ,Coriander,60,32
Karnataka,DHARWAD,2012,Whole Year ,Garlic,714,642
Karnataka,DHARWAD,2012,Whole Year ,Sugarcane,4534,297204
Karnataka,DHARWAD,2012,Whole Year ,Turmeric,4,19
Karnataka,DHARWAD,2013,Kharif     ,Bajra,8,9
Karnataka,DHARWAD,2013,Kharif     ,Dry chillies,25165,11619
Karnataka,DHARWAD,2013,Kharif     ,Groundnut,36328,31958
Karnataka,DHARWAD,2013,Kharif     ,Jowar,4072,3416
Karnataka,DHARWAD,2013,Kharif     ,Onion,21220,141315
Karnataka,DHARWAD,2013,Kharif     ,Potato,1157,7612
Karnataka,DHARWAD,2013,Kharif     ,Ragi,46,87
Karnataka,DHARWAD,2013,Kharif     ,Rice,22354,25080
Karnataka,DHARWAD,2013,Kharif     ,Soyabean,28677,28278
Karnataka,DHARWAD,2013,Rabi       ,Dry chillies,117,222
Karnataka,DHARWAD,2013,Rabi       ,Jowar,34759,26054
Karnataka,DHARWAD,2013,Rabi       ,Onion,11,77
Karnataka,DHARWAD,2013,Rabi       ,Potato,79,1202
Karnataka,DHARWAD,2013,Rabi       ,Wheat,32155,28470
Karnataka,DHARWAD,2013,Summer     ,Dry chillies,99,263
Karnataka,DHARWAD,2013,Summer     ,Groundnut,532,677
Karnataka,DHARWAD,2013,Summer     ,Jowar,20,33
Karnataka,DHARWAD,2013,Summer     ,Potato,3,42
Karnataka,DHARWAD,2013,Summer     ,Rice,89,301
Karnataka,DHARWAD,2013,Whole Year ,Coconut ,435,3451
Karnataka,DHARWAD,2013,Whole Year ,Coriander,144,45
Karnataka,DHARWAD,2013,Whole Year ,Garlic,802,868
Karnataka,DHARWAD,2013,Whole Year ,Sugarcane,3706,253490
Karnataka,DHARWAD,2014,Kharif     ,Bajra,5,5
Karnataka,DHARWAD,2014,Kharif     ,Dry chillies,25031,26585
Karnataka,DHARWAD,2014,Kharif     ,Groundnut,26377,21525
Karnataka,DHARWAD,2014,Kharif     ,Jowar,2056,1650
Karnataka,DHARWAD,2014,Kharif     ,Onion,35455,109602
Karnataka,DHARWAD,2014,Kharif     ,Potato,1286,7917
Karnataka,DHARWAD,2014,Kharif     ,Ragi,11,20
Karnataka,DHARWAD,2014,Kharif     ,Rice,20554,32589
Karnataka,DHARWAD,2014,Kharif     ,Soyabean,31984,32846
Karnataka,DHARWAD,2014,Rabi       ,Dry chillies,36,68
Karnataka,DHARWAD,2014,Rabi       ,Jowar,39070,39492
Karnataka,DHARWAD,2014,Rabi       ,Potato,193,2973
Karnataka,DHARWAD,2014,Rabi       ,Wheat,28985,35714
Karnataka,DHARWAD,2014,Summer     ,Dry chillies,173,333
Karnataka,DHARWAD,2014,Summer     ,Groundnut,766,787
Karnataka,DHARWAD,2014,Summer     ,Jowar,18,38
Karnataka,DHARWAD,2014,Summer     ,Onion,2,10
Karnataka,DHARWAD,2014,Summer     ,Rice,123,376
Karnataka,DHARWAD,2014,Whole Year ,Coconut ,318,2838
Karnataka,DHARWAD,2014,Whole Year ,Coriander,76,27
Karnataka,DHARWAD,2014,Whole Year ,Dry ginger,5,145
Karnataka,DHARWAD,2014,Whole Year ,Garlic,359,339
Karnataka,DHARWAD,2014,Whole Year ,Sugarcane,8653,641187
Karnataka,GADAG,1998,Kharif     ,Bajra,1190,598
Karnataka,GADAG,1998,Kharif     ,Groundnut,77698,53509
Karnataka,GADAG,1998,Kharif     ,Jowar,12865,16737
Karnataka,GADAG,1998,Kharif     ,Onion,11756,19962
Karnataka,GADAG,1998,Kharif     ,Ragi,18,26
Karnataka,GADAG,1998,Kharif     ,Rice,815,1884
Karnataka,GADAG,1998,Kharif     ,Soyabean,235,253
Karnataka,GADAG,1998,Rabi       ,Groundnut,6743,5669
Karnataka,GADAG,1998,Rabi       ,Jowar,71513,39828
Karnataka,GADAG,1998,Rabi       ,Onion,178,1784
Karnataka,GADAG,1998,Rabi       ,Rice,2,3
Karnataka,GADAG,1998,Rabi       ,Wheat,35181,25021
Karnataka,GADAG,1998,Summer     ,Jowar,49,130
Karnataka,GADAG,1998,Summer     ,Onion,174,2007
Karnataka,GADAG,1998,Summer     ,Rice,227,678
Karnataka,GADAG,1998,Whole Year ,Coconut ,350,1671
Karnataka,GADAG,1998,Whole Year ,Coriander,113,12
Karnataka,GADAG,1998,Whole Year ,Dry chillies,14529,6003
Karnataka,GADAG,1998,Whole Year ,Garlic,67,39
Karnataka,GADAG,1999,Kharif     ,Bajra,1168,444
Karnataka,GADAG,1999,Kharif     ,Groundnut,59896,17927
Karnataka,GADAG,1999,Kharif     ,Jowar,11752,13841
Karnataka,GADAG,1999,Kharif     ,Ragi,26,36
Karnataka,GADAG,1999,Kharif     ,Rice,816,1882
Karnataka,GADAG,1999,Rabi       ,Groundnut,7460,5684
Karnataka,GADAG,1999,Rabi       ,Jowar,78752,33816
Karnataka,GADAG,1999,Rabi       ,Wheat,34882,21769
Karnataka,GADAG,1999,Summer     ,Jowar,63,145
Karnataka,GADAG,1999,Summer     ,Rice,328,961
Karnataka,GADAG,1999,Whole Year ,Banana,40,939
Karnataka,GADAG,1999,Whole Year ,Coconut ,365,1743
Karnataka,GADAG,1999,Whole Year ,Coriander,143,15
Karnataka,GADAG,1999,Whole Year ,Dry chillies,11539,6295
Karnataka,GADAG,1999,Whole Year ,Garlic,113,66
Karnataka,GADAG,1999,Whole Year ,Onion,19953,114309
Karnataka,GADAG,1999,Whole Year ,Sugarcane,130,13091
Karnataka,GADAG,2000,Kharif     ,Bajra,1858,945
Karnataka,GADAG,2000,Kharif     ,Groundnut,72846,39036
Karnataka,GADAG,2000,Kharif     ,Jowar,14575,18032
Karnataka,GADAG,2000,Kharif     ,Ragi,76,135
Karnataka,GADAG,2000,Kharif     ,Rice,888,2118
Karnataka,GADAG,2000,Rabi       ,Groundnut,7348,4502
Karnataka,GADAG,2000,Rabi       ,Jowar,70293,33939
Karnataka,GADAG,2000,Rabi       ,Wheat,35664,18323
Karnataka,GADAG,2000,Summer     ,Jowar,25,51
Karnataka,GADAG,2000,Summer     ,Rice,264,668
Karnataka,GADAG,2000,Whole Year ,Banana,45,827
Karnataka,GADAG,2000,Whole Year ,Coconut ,373,1781
Karnataka,GADAG,2000,Whole Year ,Coriander,103,11
Karnataka,GADAG,2000,Whole Year ,Dry chillies,18383,13481
Karnataka,GADAG,2000,Whole Year ,Garlic,78,45
Karnataka,GADAG,2000,Whole Year ,Onion,23877,133567
Karnataka,GADAG,2000,Whole Year ,Potato,2,19
Karnataka,GADAG,2000,Whole Year ,Sugarcane,347,35602
Karnataka,GADAG,2001,Kharif     ,Bajra,2032,1084
Karnataka,GADAG,2001,Kharif     ,Dry ginger,6,79
Karnataka,GADAG,2001,Kharif     ,Groundnut,55887,19622
Karnataka,GADAG,2001,Kharif     ,Jowar,7518,8698
Karnataka,GADAG,2001,Kharif     ,Ragi,29,45
Karnataka,GADAG,2001,Kharif     ,Rice,705,1411
Karnataka,GADAG,2001,Rabi       ,Jowar,69767,29735
Karnataka,GADAG,2001,Rabi       ,Rice,3,4
Karnataka,GADAG,2001,Rabi       ,Wheat,34893,11223
Karnataka,GADAG,2001,Summer     ,Jowar,5,10
Karnataka,GADAG,2001,Summer     ,Rice,324,779
Karnataka,GADAG,2001,Whole Year ,Coconut ,391,1867
Karnataka,GADAG,2001,Whole Year ,Coriander,147,15
Karnataka,GADAG,2001,Whole Year ,Dry chillies,23815,9732
Karnataka,GADAG,2001,Whole Year ,Onion,30560,114753
Karnataka,GADAG,2001,Whole Year ,Sugarcane,535,43201
Karnataka,GADAG,2001,Whole Year ,Turmeric,3,15
Karnataka,GADAG,2002,Kharif     ,Bajra,1395,811
Karnataka,GADAG,2002,Kharif     ,Groundnut,59352,13519
Karnataka,GADAG,2002,Kharif     ,Jowar,9439,5929
Karnataka,GADAG,2002,Kharif     ,Ragi,50,24
Karnataka,GADAG,2002,Kharif     ,Rice,1233,2732
Karnataka,GADAG,2002,Rabi       ,Groundnut,4386,3379
Karnataka,GADAG,2002,Rabi       ,Jowar,78563,22012
Karnataka,GADAG,2002,Rabi       ,Wheat,36223,7680
Karnataka,GADAG,2002,Summer     ,Jowar,1,2
Karnataka,GADAG,2002,Summer     ,Rice,180,333
Karnataka,GADAG,2002,Whole Year ,Banana,183,3133
Karnataka,GADAG,2002,Whole Year ,Citrus Fruit,21,364
Karnataka,GADAG,2002,Whole Year ,Coconut ,419,2001
Karnataka,GADAG,2002,Whole Year ,Coriander,148,15
Karnataka,GADAG,2002,Whole Year ,Dry chillies,16756,6351
Karnataka,GADAG,2002,Whole Year ,Garlic,74,43
Karnataka,GADAG,2002,Whole Year ,Mango,255,938
Karnataka,GADAG,2002,Whole Year ,Onion,28063,57276
Karnataka,GADAG,2002,Whole Year ,Sugarcane,550,46502
Karnataka,GADAG,2002,Whole Year ,Tomato,333,2367
Karnataka,GADAG,2003,Kharif     ,Bajra,1498,693
Karnataka,GADAG,2003,Kharif     ,Groundnut,30107,3353
Karnataka,GADAG,2003,Kharif     ,Jowar,6841,4315
Karnataka,GADAG,2003,Kharif     ,Ragi,52,57
Karnataka,GADAG,2003,Kharif     ,Rice,1244,2867
Karnataka,GADAG,2003,Rabi       ,Groundnut,5847,3844
Karnataka,GADAG,2003,Rabi       ,Jowar,86741,7053
Karnataka,GADAG,2003,Rabi       ,Wheat,37589,8208
Karnataka,GADAG,2003,Summer     ,Jowar,217,577
Karnataka,GADAG,2003,Summer     ,Rice,299,1079
Karnataka,GADAG,2003,Whole Year ,Banana,269,3494
Karnataka,GADAG,2003,Whole Year ,Citrus Fruit,30,474
Karnataka,GADAG,2003,Whole Year ,Coconut ,522,2492
Karnataka,GADAG,2003,Whole Year ,Coriander,227,23
Karnataka,GADAG,2003,Whole Year ,Dry chillies,4096,5515
Karnataka,GADAG,2003,Whole Year ,Garlic,153,89
Karnataka,GADAG,2003,Whole Year ,Grapes,21,615
Karnataka,GADAG,2003,Whole Year ,Mango,108,368
Karnataka,GADAG,2003,Whole Year ,Onion,12183,25249
Karnataka,GADAG,2003,Whole Year ,Sugarcane,92,6031
Karnataka,GADAG,2003,Whole Year ,Tomato,257,1326
Karnataka,GADAG,2003,Whole Year ,Turmeric,1,5
Karnataka,GADAG,2004,Kharif     ,Bajra,2015,1191
Karnataka,GADAG,2004,Kharif     ,Dry ginger,6,79
Karnataka,GADAG,2004,Kharif     ,Groundnut,51811,23240
Karnataka,GADAG,2004,Kharif     ,Jowar,14512,15718
Karnataka,GADAG,2004,Kharif     ,Ragi,101,111
Karnataka,GADAG,2004,Kharif     ,Rice,679,1399.76
Karnataka,GADAG,2004,Kharif     ,Soyabean,76,48
Karnataka,GADAG,2004,Rabi       ,Groundnut,6035,5607
Karnataka,GADAG,2004,Rabi       ,Jowar,79138,46913
Karnataka,GADAG,2004,Rabi       ,Wheat,36348,24519
Karnataka,GADAG,2004,Summer     ,Jowar,9,7
Karnataka,GADAG,2004,Summer     ,Rice,664,2683
Karnataka,GADAG,2004,Whole Year ,Banana,254,3188
Karnataka,GADAG,2004,Whole Year ,Coconut ,622,29999.06
Karnataka,GADAG,2004,Whole Year ,Coriander,387,40
Karnataka,GADAG,2004,Whole Year ,Dry chillies,17068,12812
Karnataka,GADAG,2004,Whole Year ,Garlic,256,149
Karnataka,GADAG,2004,Whole Year ,Onion,30434,190133
Karnataka,GADAG,2005,Kharif     ,Bajra,2482,2204
Karnataka,GADAG,2005,Kharif     ,Dry chillies,16520,11085
Karnataka,GADAG,2005,Kharif     ,Groundnut,59902,17888
Karnataka,GADAG,2005,Kharif     ,Jowar,12277,20141
Karnataka,GADAG,2005,Kharif     ,Onion,31782,143024
Karnataka,GADAG,2005,Kharif     ,Ragi,72,88
Karnataka,GADAG,2005,Kharif     ,Rice,1847,8212
Karnataka,GADAG,2005,Kharif     ,Soyabean,75,42
Karnataka,GADAG,2005,Rabi       ,Dry chillies,33,54
Karnataka,GADAG,2005,Rabi       ,Groundnut,7244,5664
Karnataka,GADAG,2005,Rabi       ,Jowar,63572,38928
Karnataka,GADAG,2005,Rabi       ,Onion,266,2757
Karnataka,GADAG,2005,Rabi       ,Wheat,35992,31253
Karnataka,GADAG,2005,Summer     ,Dry chillies,71,187
Karnataka,GADAG,2005,Summer     ,Jowar,3,5
Karnataka,GADAG,2005,Summer     ,Onion,203,3326
Karnataka,GADAG,2005,Summer     ,Rice,1087,4402
Karnataka,GADAG,2005,Whole Year ,Banana,99,1176
Karnataka,GADAG,2005,Whole Year ,Coconut ,579,2765
